customer_id,region,customer_type,acquisition_channel,tenure_months,orders,discount_pct,returns,revenue
C002392,East,Consumer,Partner,8,3,7.2,1,4060.68
C002393,South,SMB,Referral,40,15,9.6,1,59641.31
C002394,North,Consumer,Organic,7,8,4.0,1,19553.05
C002395,South,Consumer,Social,10,1,14.5,0,1328.22
C002396,West,Consumer,Organic,13,1,5.8,0,1381.69
C002397,South,Consumer,Social,28,5,12.7,0,6967.91
C002398,North,Consumer,Social,16,8,18.2,1,10651.82
C002399,North,Consumer,Referral,5,2,9.2,0,2296.0
C002400,South,Consumer,Organic,3,4,7.1,0,4668.68
C002401,South,SMB,Paid Search,15,5,9.1,0,14315.89
C002402,West,SMB,Referral,16,4,11.8,0,11823.8
C002403,East,SMB,Referral,33,4,1.6,0,14973.3
C002404,West,Consumer,Referral,8,2,9.4,0,2299.77
C002405,West,Enterprise,Paid Search,46,21,12.6,0,205323.3
C002406,South,SMB,Social,5,5,17.2,0,13385.58
C002407,South,Consumer,Social,5,4,14.5,0,5374.25
C002408,South,Consumer,Referral,14,9,7.4,0,10081.96
C002409,South,Consumer,Organic,33,8,7.3,1,13234.12
C002410,West,Consumer,Paid Search,22,6,12.2,0,8766.09
C002411,East,SMB,Paid Search,8,3,12.8,0,11116.73
C002412,West,SMB,Social,61,16,15.9,0,40254.31
C002413,South,Enterprise,Social,21,14,21.8,0,139664.5
C002414,South,Enterprise,Partner,22,12,3.4,1,101975.34
C002415,South,Consumer,Organic,31,12,9.1,1,16809.18
C002416,North,Enterprise,Social,23,9,16.5,2,45644.39
C002417,South,Enterprise,Partner,13,8,9.2,0,85478.3
C002418,South,Consumer,Organic,50,9,1.4,0,15051.14
C002419,North,Consumer,Organic,43,10,8.6,0,13696.74
C002420,West,Consumer,Organic,56,8,1.8,0,11675.5
C002421,North,Consumer,Referral,14,3,11.6,0,4169.83
C002422,North,Consumer,Paid Search,49,7,10.5,1,8151.59
C002423,East,Consumer,Organic,7,1,9.6,0,1335.25
C002424,North,Consumer,Referral,19,3,5.0,0,3532.01
C002425,West,Consumer,Social,30,9,12.4,0,12089.11
C002426,East,Consumer,Partner,6,2,,0,2746.79
C002427,North,SMB,Social,53,14,12.9,2,48476.5
C002428,East,SMB,Partner,13,6,7.5,0,15627.31
C002429,East,Enterprise,Referral,44,16,12.2,0,139283.98
C002430,East,Consumer,Social,7,1,13.5,0,1164.82
C002431,West,Consumer,Paid Search,18,2,12.7,0,2280.88
C002432,East,SMB,Partner,11,3,12.9,0,10698.14
C002433,South,Consumer,Partner,11,3,8.9,0,4406.43
C002434,South,Enterprise,Referral,7,7,10.5,0,70789.61
C002435,East,SMB,Paid Search,7,2,13.8,0,4111.33
C002436,West,Consumer,Organic,8,5,8.2,0,8022.77
C002437,South,Consumer,Paid Search,8,4,12.0,0,6222.31
C002438,East,Consumer,Organic,38,4,6.9,1,5027.21
C002439,South,Consumer,Organic,42,4,10.6,1,8853.63
C002440,East,Consumer,Paid Search,6,1,11.2,0,1306.13
C002441,West,SMB,Organic,15,6,6.4,0,16425.15
C002442,North,Consumer,Partner,38,9,6.1,0,17366.75
C002443,North,Consumer,Referral,28,6,10.3,0,5619.62
C002444,South,Consumer,Social,15,5,10.1,0,5540.73
C002445,South,Consumer,Paid Search,11,7,11.3,0,12216.46
C002446,South,Consumer,Organic,6,3,8.2,0,4754.92
C002447,North,SMB,Organic,51,15,4.7,0,38445.45
C002448,South,Consumer,Partner,23,10,2.8,0,17346.78
C002449,South,SMB,Organic,20,3,2.8,0,11910.39
C002450,South,Consumer,Referral,9,7,5.1,0,8872.88
C002451,East,Consumer,Organic,17,1,9.9,0,1195.23
C002452,East,SMB,Paid Search,38,8,14.5,0,18610.74
C002453,East,SMB,Organic,5,1,7.8,0,2646.65
C002454,West,SMB,Paid Search,9,1,8.5,0,3278.6
C002455,East,Consumer,Organic,6,1,5.2,0,863.38
C002456,South,SMB,Partner,45,15,12.8,3,48049.97
C002457,East,Consumer,Organic,5,4,7.8,1,3398.95
C002458,North,Consumer,Organic,22,7,3.6,0,10047.34
C002459,South,SMB,Organic,6,4,7.5,1,9886.84
C002460,South,Consumer,Partner,20,8,4.3,1,13138.97
C002461,West,SMB,Referral,6,5,4.6,0,17165.0
C002462,East,Consumer,Referral,12,2,1.5,1,2690.09
C002463,North,Consumer,Referral,49,10,6.8,2,12267.99
C002464,South,Consumer,Partner,25,5,10.0,0,5706.87
C002465,South,SMB,Organic,20,5,2.3,0,16001.73
C002466,East,SMB,Social,24,8,14.9,2,16944.28
C002467,West,Consumer,Social,52,7,12.6,0,10306.66
C002468,South,Consumer,Organic,20,5,3.4,0,7311.82
C002469,South,Consumer,Organic,36,3,2.0,1,6421.24
C002470,South,Consumer,Referral,37,9,10.9,0,13355.47
C002471,South,SMB,Organic,34,10,,0,38432.51
C002472,West,Consumer,Organic,72,16,4.4,0,21802.53
C002473,East,Consumer,Paid Search,28,5,10.6,1,6990.17
C002474,South,Consumer,Organic,35,8,6.1,1,14042.13
C002475,South,Consumer,Social,12,4,22.6,0,4458.22
C002476,North,SMB,Paid Search,18,4,20.5,0,7070.98
C002477,North,SMB,Referral,18,5,6.5,0,18074.34
C002478,North,Consumer,Paid Search,9,1,13.4,0,1194.36
C002479,South,Enterprise,Paid Search,10,7,15.0,2,48888.74
C002480,West,Consumer,Paid Search,18,3,15.9,0,3742.07
C002481,South,SMB,Partner,21,9,10.1,0,22094.58
C002482,South,Consumer,Paid Search,51,8,15.5,3,12651.81
C002483,North,Consumer,Referral,9,1,8.4,0,1371.54
C002484,South,SMB,Social,8,9,13.3,0,26020.89
C002485,West,Consumer,Referral,5,1,10.5,0,1770.05
C002486,South,SMB,Organic,31,9,5.6,1,28601.78
C002487,East,Consumer,Organic,58,10,6.2,1,17353.57
C002488,West,Consumer,Referral,17,6,3.1,0,9120.85
C002489,North,SMB,Social,22,9,12.8,0,17421.3
C002490,East,Consumer,Social,17,2,14.0,0,1944.71
C002491,West,Consumer,Referral,29,5,8.7,0,6216.54
C002492,South,Consumer,Organic,7,2,10.5,0,3020.88
C002493,North,Consumer,Social,25,6,17.5,0,10067.07
C002494,West,SMB,Referral,17,6,6.6,1,18331.32
C002495,West,Consumer,Partner,32,5,5.2,0,7131.91
C002496,South,Enterprise,Social,31,16,18.9,1,114186.78
C002497,South,Consumer,Paid Search,23,6,13.1,2,9594.71
C002498,North,Consumer,Referral,15,7,0.0,0,11409.79
C002499,West,Consumer,Referral,9,2,10.3,0,3314.29
C002500,South,Consumer,Paid Search,31,16,13.3,0,19883.89
C002501,North,SMB,Referral,19,6,0.7,0,28036.61
C002502,East,Consumer,Organic,19,1,7.0,0,1171.91
C002503,West,Consumer,Organic,13,4,5.4,0,5248.63
C002504,West,SMB,Social,46,16,11.2,1,56834.1
C002505,South,Consumer,Paid Search,47,13,18.3,1,20991.44
C002506,North,Consumer,Social,14,4,16.5,0,4404.67
C002507,West,SMB,Paid Search,10,3,10.7,0,9664.07
C002508,West,Consumer,Social,15,3,12.8,0,3783.68
C002509,South,SMB,Social,11,1,14.6,0,3064.48
C002510,East,SMB,Social,25,9,14.7,0,21723.9
C002511,South,Consumer,Paid Search,18,4,13.9,1,9455.15
C002512,South,Consumer,Partner,30,11,7.4,1,22194.78
C002513,North,Consumer,Paid Search,14,2,10.9,0,3308.59
C002514,North,SMB,Social,72,19,15.6,0,56067.74
C002515,South,Consumer,Paid Search,6,6,10.8,0,6872.85
C002516,West,SMB,Organic,18,10,4.8,0,31118.47
C002517,North,Consumer,Referral,69,16,11.3,1,19499.02
C002518,South,Consumer,Paid Search,30,3,10.7,0,4375.23
C002519,South,Consumer,Organic,16,1,4.6,0,1601.4
C002520,North,Consumer,Paid Search,24,7,9.7,0,6728.67
C002521,North,Consumer,Organic,7,1,8.3,0,1299.58
C002522,South,Consumer,Partner,19,5,2.9,0,8216.93
C002523,South,Enterprise,Referral,7,6,4.5,0,64467.89
C002524,East,Consumer,Organic,4,2,7.1,0,2144.44
C002525,West,SMB,Social,44,10,14.5,0,22994.74
C002526,North,Consumer,Referral,11,6,9.6,0,6854.88
C002527,West,SMB,Social,6,2,14.4,0,5060.35
C002528,West,Consumer,Referral,15,5,5.0,1,5970.71
C002529,West,SMB,Organic,29,9,4.6,0,35265.73
C002530,East,Consumer,Organic,7,7,1.1,1,10914.97
C002531,East,Consumer,Social,13,7,12.5,0,14232.03
C002532,East,Consumer,Social,31,11,17.7,0,10989.25
C002533,East,Consumer,Social,19,8,14.2,0,11006.56
C002534,North,Consumer,Organic,44,9,4.9,0,10071.88
C002535,West,Consumer,Social,31,6,15.4,0,10726.18
C002536,South,Enterprise,Paid Search,26,12,7.3,1,99640.47
C002537,West,Consumer,Referral,31,8,2.3,0,12104.51
C002538,South,Consumer,Organic,6,3,6.1,0,5998.65
C002539,North,SMB,Social,18,6,13.8,0,19782.3
C002540,South,SMB,Partner,63,19,7.3,0,47778.07
C002541,South,Consumer,Organic,14,5,6.8,0,7527.69
C002542,South,Consumer,Social,18,4,12.2,0,7705.6
C002543,South,Consumer,Referral,12,3,5.3,0,4355.1
C002544,South,Consumer,Organic,11,4,3.9,1,6742.81
C002545,South,Consumer,Organic,34,8,6.0,0,13817.73
C002546,South,SMB,Social,61,17,13.9,2,64024.42
C002547,West,SMB,Organic,48,12,3.1,0,41861.86
C002548,North,Consumer,Organic,3,3,10.1,1,3853.22
C002549,South,Consumer,Partner,17,5,8.1,0,5119.53
C002550,South,Consumer,Referral,14,1,9.0,0,1728.36
C002551,South,Consumer,Social,7,4,9.6,0,6175.65
C002552,South,Consumer,Referral,35,9,3.1,0,20525.8
C002553,East,Consumer,Referral,15,1,8.8,0,1381.46
C002554,West,Consumer,Social,8,1,14.3,0,1205.16
C002555,South,Enterprise,Organic,24,14,3.8,0,98143.47
C002556,East,Consumer,Paid Search,7,1,9.1,0,1185.54
C002557,North,Consumer,Referral,40,9,9.9,0,13078.85
C002558,South,Consumer,Partner,42,13,10.0,1,19713.54
C002559,South,Consumer,Paid Search,30,10,11.8,0,11306.44
C002560,North,Consumer,Partner,26,9,8.7,0,7059.02
C002561,East,Consumer,Social,17,2,14.1,0,1915.29
C002562,East,Consumer,Paid Search,23,7,9.9,0,5227.39
C002563,East,SMB,Paid Search,17,6,10.4,0,11927.91
C002564,South,Enterprise,Organic,5,3,7.3,0,27289.03
C002565,East,Consumer,Referral,29,7,5.8,0,11887.47
C002566,South,Consumer,Organic,46,12,5.2,1,11504.71
C002567,North,Consumer,Paid Search,12,7,10.7,0,7638.13
C002568,North,Consumer,Organic,33,10,7.8,0,14967.84
C002569,East,Enterprise,Partner,18,7,6.0,0,45999.47
C002570,West,Consumer,Paid Search,12,4,16.6,0,5427.9
C002571,North,SMB,Paid Search,3,3,10.3,0,8705.63
C002572,South,Enterprise,Paid Search,30,18,10.3,2,139029.51
C002573,East,Consumer,Organic,26,4,11.0,0,6115.36
C002574,West,Consumer,Paid Search,8,7,8.8,0,16343.75
C002575,South,Consumer,Social,15,3,14.9,1,3402.82
C002576,East,Consumer,Referral,18,8,10.0,0,11699.79
C002577,East,Consumer,Paid Search,23,1,7.4,0,1905.58
C002578,West,Enterprise,Social,37,17,15.8,0,170634.75
C002579,North,Consumer,Organic,16,6,0.4,1,7810.01
C002580,West,Consumer,Social,5,1,15.1,0,1252.23
C002581,North,Consumer,Organic,19,3,11.1,0,2828.95
C002582,West,Consumer,Partner,14,5,0.9,0,6963.35
C002583,North,Consumer,Partner,10,1,7.8,0,1241.5
C002584,North,SMB,Social,33,12,13.6,0,34084.46
C002585,North,Consumer,Organic,9,6,2.0,0,7027.11
C002586,South,Consumer,Referral,6,6,2.4,0,9802.92
C002587,South,Consumer,Social,13,5,18.3,0,7027.01
C002588,North,Consumer,Referral,18,3,7.6,0,3788.09
C002589,South,Consumer,Paid Search,20,5,6.4,0,9131.62
C002590,South,SMB,Paid Search,40,14,9.2,2,38323.48
C002591,East,Consumer,Organic,11,3,3.4,1,4175.44
C002592,West,SMB,Paid Search,30,8,,1,18015.56
C002593,East,SMB,Organic,13,8,5.3,1,17505.93
C002594,North,Consumer,Referral,3,1,7.8,0,1675.84
C002595,South,Consumer,Paid Search,38,13,12.7,0,13406.0
C002596,West,SMB,Organic,5,3,11.1,0,9765.81
C002597,North,Enterprise,Organic,22,11,2.2,2,85646.09
C002598,South,Consumer,Partner,6,4,6.6,0,4105.85
C002599,West,Consumer,Referral,25,7,5.4,0,9541.89
C002600,West,Consumer,Referral,7,2,9.6,0,3298.0
C002601,South,SMB,Social,4,4,17.2,0,17337.13
C002602,East,Enterprise,Referral,15,9,3.6,1,96389.5
C002603,South,Enterprise,Paid Search,2,8,16.3,1,51976.34
C002604,East,Consumer,Referral,16,4,4.3,0,6063.42
C002605,North,Consumer,Organic,30,4,7.6,0,5069.06
C002606,North,SMB,Referral,62,15,9.4,1,36077.18
C002607,East,Consumer,Organic,21,10,6.2,0,15485.09
C002608,South,Enterprise,Partner,17,6,7.0,0,54598.07
C002609,East,Consumer,Referral,39,4,6.1,0,5310.32
C002610,South,SMB,Organic,7,4,6.4,0,8833.9
C002611,West,SMB,Referral,9,2,8.6,0,4746.31
C002612,West,Consumer,Organic,29,9,7.1,0,10997.89
C002613,South,Consumer,Paid Search,12,6,14.1,1,9422.35
C002614,East,SMB,Partner,14,3,9.0,0,8532.91
C002615,South,Consumer,Social,19,9,19.2,0,16977.59
C002616,South,SMB,Social,7,1,13.2,0,2372.97
C002617,North,Consumer,Paid Search,4,1,12.1,0,1874.48
C002618,West,Consumer,Paid Search,9,7,10.3,1,9387.78
C002619,West,Consumer,Organic,14,1,12.3,0,1403.28
C002620,West,Enterprise,Referral,25,14,9.3,2,110710.96
C002621,West,SMB,Referral,18,10,10.0,1,29824.01
C002622,West,SMB,Organic,29,3,6.3,0,10179.63
C002623,South,SMB,Organic,18,6,4.8,0,23196.52
C002624,West,Consumer,Organic,32,9,13.0,0,11743.96
C002625,South,Enterprise,Organic,15,9,8.6,0,78290.38
C002626,South,Consumer,Organic,2,2,4.0,0,2640.27
C002627,South,Consumer,Paid Search,11,4,11.2,0,6711.69
C002628,South,Consumer,Paid Search,19,6,12.7,0,9115.01
C002629,South,Consumer,Paid Search,27,5,10.4,0,6327.85
C002630,South,SMB,Organic,12,7,4.0,0,17293.49
C002631,North,Consumer,Referral,21,5,2.4,0,7559.23
C002632,South,SMB,Social,13,3,7.8,0,11853.57
C002633,West,Enterprise,Organic,9,5,10.9,0,54604.45
C002634,East,Consumer,Paid Search,27,2,10.5,0,1865.65
C002635,South,Consumer,Referral,23,7,6.1,0,13074.21
C002636,South,SMB,Organic,72,25,5.2,1,91734.36
C002637,South,Consumer,Paid Search,12,4,14.1,0,7478.67
C002638,North,SMB,Paid Search,41,13,14.3,0,36757.92
C002639,West,Consumer,Paid Search,5,2,15.1,0,2501.35
C002640,North,Consumer,Social,41,10,16.7,2,14621.77
C002641,East,Consumer,Social,18,3,14.2,0,2075.49
C002642,East,Consumer,Paid Search,14,5,15.8,0,4661.12
C002643,South,Consumer,Paid Search,23,3,11.5,0,3681.49
C002644,West,Consumer,Partner,25,2,11.1,0,2447.84
C002645,South,Consumer,Referral,38,10,2.4,1,11882.32
C002646,West,SMB,Partner,8,5,11.9,0,12394.73
C002647,East,Consumer,Social,5,1,12.3,0,1059.85
C002648,West,Consumer,Organic,24,7,0.6,1,10396.24
C002649,East,Consumer,Organic,23,5,1.1,0,7065.67
C002650,West,Consumer,Organic,38,3,5.6,0,3472.9
C002651,West,Consumer,Social,12,9,21.9,0,10112.22
C002652,South,SMB,Paid Search,11,2,11.4,0,5741.55
C002653,West,Consumer,Referral,23,3,6.7,0,3042.67
C002654,East,SMB,Referral,19,8,9.3,0,19304.66
C002655,South,Consumer,Social,26,7,13.3,0,10503.56
C002656,West,Consumer,Social,10,1,14.6,0,1565.24
C002657,South,Consumer,Organic,41,9,4.0,1,10948.48
C002658,South,SMB,Paid Search,22,6,17.9,1,15770.35
C002659,North,Enterprise,Referral,37,15,7.2,2,151615.44
C002660,South,Consumer,Social,16,7,17.2,0,6758.24
C002661,West,Enterprise,Social,10,5,12.9,0,38815.83
C002662,South,Consumer,Referral,24,4,3.6,0,4692.21
C002663,South,Consumer,Social,29,6,17.0,1,7540.58
C002664,South,SMB,Paid Search,4,3,12.8,0,7349.04
C002665,South,Consumer,Organic,59,12,8.1,1,19610.54
C002666,West,Consumer,Partner,11,2,5.3,0,2812.01
C002667,West,Consumer,Referral,20,6,6.7,1,6830.12
C002668,North,SMB,Social,28,7,11.1,0,25317.83
C002669,South,Consumer,Paid Search,19,3,10.5,0,4590.85
C002670,South,SMB,Referral,19,6,2.7,1,23468.98
C002671,East,Consumer,Paid Search,20,8,11.1,0,7712.49
C002672,South,Enterprise,Paid Search,3,10,15.9,0,72687.22
C002673,South,Consumer,Organic,21,6,2.4,1,11799.57
C002674,South,Consumer,Social,12,6,12.4,0,7464.45
C002675,South,Consumer,Organic,36,7,4.5,0,11019.06
C002676,South,Consumer,Paid Search,32,7,11.4,1,10100.2
C002677,South,Consumer,Paid Search,5,3,14.3,0,2644.5
C002678,West,SMB,Paid Search,5,1,8.1,0,2855.31
C002679,East,Consumer,Referral,60,13,0.0,2,16139.69
C002680,South,Consumer,Referral,1,1,7.2,0,1481.23
C002681,West,Enterprise,Referral,11,4,12.1,0,27174.64
C002682,West,Consumer,Paid Search,7,3,11.4,0,3235.06
C002683,North,Consumer,Paid Search,40,12,13.2,0,13277.9
C002684,South,Consumer,Organic,16,4,4.8,0,5654.9
C002685,South,Consumer,Referral,10,4,9.2,1,6766.24
C002686,East,Consumer,Partner,19,5,7.1,1,5606.52
C002687,South,SMB,Paid Search,57,20,11.8,1,59505.94
C002688,East,Consumer,Partner,26,3,12.9,0,3672.34
C002689,South,Consumer,Organic,25,7,8.4,0,9495.02
C002690,South,Consumer,Social,4,3,12.9,0,5235.99
C002691,West,Consumer,Social,38,1,13.0,0,1271.23
C002692,South,Consumer,Referral,8,5,5.2,0,6990.8
C002693,West,Enterprise,Referral,24,9,3.6,0,96581.85
C002694,West,Consumer,Organic,10,3,3.3,0,4695.98
C002695,West,Consumer,Social,19,8,14.6,0,6669.35
C002696,North,SMB,Paid Search,18,5,9.7,2,7958.64
C002697,West,SMB,Referral,72,18,8.5,0,71352.39
C002698,North,SMB,Organic,13,6,0.0,0,18300.93
C002699,South,SMB,Organic,22,12,1.5,0,37672.87
C002700,West,Consumer,Partner,16,1,10.0,0,909.54
C002701,East,Consumer,Paid Search,6,1,17.7,0,1079.02
C002702,South,SMB,Paid Search,24,12,12.8,0,27964.27
C002703,South,SMB,Organic,33,14,2.5,1,42289.74
C002704,West,SMB,Referral,7,4,3.7,0,10488.91
C002705,East,Consumer,Social,15,1,13.9,0,1096.95
C002706,South,SMB,Partner,19,9,11.8,0,27229.38
C002707,West,Consumer,Referral,31,9,8.5,1,13974.1
C002708,South,Consumer,Organic,32,14,1.3,0,22503.76
C002709,North,Consumer,Organic,4,1,6.1,0,1438.85
C002710,East,Consumer,Organic,60,11,9.3,2,9426.26
C002711,West,SMB,Referral,26,3,10.5,0,8316.98
C002712,South,Consumer,Partner,18,8,12.0,0,12106.8
C002713,South,SMB,Organic,31,13,7.4,1,39100.36
C002714,North,Consumer,Paid Search,44,10,8.2,0,18535.07
C002715,West,Consumer,Referral,16,7,4.6,0,9976.41
C002716,South,Consumer,Referral,15,2,12.2,0,2223.2
C002717,South,Consumer,Referral,7,2,6.0,0,3101.7
C002718,West,SMB,Paid Search,15,5,6.3,0,13156.49
C002719,North,Consumer,Organic,27,9,6.8,0,8911.02
C002720,South,Consumer,Paid Search,15,7,15.2,0,9215.6
C002721,South,Consumer,Paid Search,14,5,11.8,0,9774.88
C002722,West,Consumer,Social,52,12,16.6,0,14641.48
C002723,South,Consumer,Organic,22,7,2.5,0,13985.53
C002724,South,Enterprise,Paid Search,22,12,10.6,0,115786.3
C002725,North,Consumer,Partner,27,9,2.6,0,21109.48
C002726,East,Consumer,Referral,35,5,3.8,0,7110.56
C002727,West,SMB,Organic,19,8,9.3,0,23208.52
C002728,North,SMB,Partner,9,2,0.0,0,6108.24
C002729,South,Consumer,Organic,26,9,3.8,0,15103.93
C002730,West,Consumer,Social,38,8,13.4,0,10358.89
C002731,North,Enterprise,Organic,25,17,6.8,1,121652.62
C002732,South,Consumer,Partner,31,8,1.6,0,14243.43
C002733,South,Consumer,Organic,14,7,2.7,0,9902.5
C002734,South,SMB,Paid Search,10,3,10.2,0,6120.03
C002735,South,SMB,Partner,21,7,9.2,0,16139.39
C002736,South,Enterprise,Referral,13,9,7.0,1,108788.58
C002737,North,Consumer,Organic,45,10,0.0,0,14072.83
C002738,South,Enterprise,Organic,26,13,4.0,0,136069.89
C002739,East,Consumer,Organic,13,2,2.7,0,2284.89
C002740,South,SMB,Organic,8,4,6.4,0,14760.1
C002741,North,SMB,Referral,37,12,6.3,2,36558.48
C002742,West,Consumer,Paid Search,9,3,17.2,0,5826.02
C002743,North,Consumer,Partner,19,4,6.0,0,7339.01
C002744,East,Consumer,Social,22,1,13.3,0,1355.98
C002745,South,SMB,Partner,9,6,6.4,0,16474.17
C002746,West,Consumer,Referral,17,6,6.4,0,6991.7
C002747,North,SMB,Paid Search,41,14,14.5,0,34916.61
C002748,North,Consumer,Referral,6,2,5.7,0,2839.79
C002749,South,Consumer,Paid Search,37,8,10.8,1,10849.74
C002750,North,Consumer,Organic,21,4,6.1,0,6487.31
C002751,South,Enterprise,Social,11,8,12.2,0,66700.47
C002752,East,Consumer,Referral,5,2,8.9,0,2458.51
C002753,West,Consumer,Paid Search,17,2,10.9,0,3806.89
C002754,North,Consumer,Paid Search,12,1,9.3,0,1389.28
C002755,West,Enterprise,Organic,17,8,0.0,0,54448.02
C002756,West,SMB,Referral,28,8,3.7,1,29782.67
C002757,West,Consumer,Paid Search,5,3,11.4,0,4365.49
C002758,East,Consumer,Partner,20,3,7.7,0,3539.87
C002759,East,Consumer,Referral,54,9,6.1,1,9423.41
C002760,South,Consumer,Paid Search,13,4,7.6,0,7848.06
C002761,East,SMB,Social,25,11,14.4,0,35648.96
C002762,West,Consumer,Partner,3,1,3.3,0,1331.38
C002763,North,Consumer,Social,5,1,11.2,0,1413.68
C002764,South,SMB,Paid Search,11,3,15.3,0,9154.82
C002765,North,Consumer,Paid Search,42,13,11.6,3,12163.12
C002766,West,Consumer,Referral,12,7,8.3,0,10021.95
C002767,South,Consumer,Social,26,9,19.2,0,8470.29
C002768,East,Consumer,Partner,12,5,7.7,0,6207.53
C002769,West,Consumer,Paid Search,7,4,14.8,0,8440.01
C002770,West,Consumer,Referral,16,3,8.1,0,3249.72
C002771,North,Consumer,Organic,27,8,2.7,0,16992.74
C002772,West,Consumer,Organic,37,10,4.5,0,21457.47
C002773,West,SMB,Organic,17,8,2.6,0,24517.45
C002774,North,Consumer,Organic,26,4,6.7,0,6205.53
C002775,East,Consumer,Referral,19,3,9.9,0,3447.96
C002776,South,Consumer,Paid Search,21,4,7.8,0,5564.59
C002777,East,Consumer,Referral,9,5,4.3,0,6727.86
C002778,South,Consumer,Referral,10,4,5.8,0,5324.78
C002779,South,Consumer,Organic,7,4,2.5,0,7073.63
C002780,North,SMB,Referral,13,6,6.2,0,17024.73
C002781,North,Consumer,Organic,34,4,6.0,0,4555.87
C002782,North,SMB,Organic,49,16,8.8,0,50450.5
C002783,East,Consumer,Partner,33,5,6.4,1,7319.51
C002784,South,Consumer,Organic,25,5,3.2,0,9997.06
C002785,North,Consumer,Paid Search,19,2,13.0,0,2371.24
C002786,East,Consumer,Referral,33,6,6.7,0,9284.09
C002787,East,SMB,Paid Search,72,17,7.2,1,65698.74
C002788,South,SMB,Paid Search,22,5,9.3,0,15054.6
C002789,West,SMB,Social,27,4,13.8,0,11122.09
C002790,South,Consumer,Referral,22,5,9.2,0,8580.01
C002791,West,SMB,Referral,58,19,10.2,3,34852.34
C002792,North,Consumer,Partner,17,6,4.7,0,6526.44
C002793,East,Consumer,Organic,10,5,2.6,0,5888.8
C002794,West,Consumer,Paid Search,29,6,14.5,0,7547.01
C002795,West,Consumer,Organic,10,2,3.5,0,3108.73
C002796,South,Consumer,Organic,23,6,6.0,0,9816.96
C002797,East,SMB,Partner,19,8,7.3,0,15215.15
C002798,South,Consumer,Social,25,11,15.0,0,19425.81
C002799,East,Consumer,Organic,20,3,3.6,0,4173.18
C002800,East,Consumer,Paid Search,4,1,15.2,0,1158.58
C002801,West,Enterprise,Organic,28,14,0.2,0,137554.56
C002802,South,SMB,Referral,24,8,5.7,1,22012.45
C002803,North,Consumer,Paid Search,39,7,15.0,0,8509.23
C002804,South,Consumer,Partner,11,3,7.2,0,3699.24
C002805,North,Consumer,Organic,3,1,4.5,0,921.84
C002806,South,Consumer,Paid Search,29,9,14.7,1,12082.13
C002807,South,Enterprise,Partner,28,20,9.2,0,239731.48
C002808,East,Enterprise,Partner,27,11,10.4,0,67292.61
C002809,North,Enterprise,Organic,2,7,8.4,0,39920.89
C002810,North,Consumer,Paid Search,64,12,7.5,0,18640.85
C002811,North,SMB,Partner,1,1,6.5,0,2548.9
C002812,West,SMB,Referral,3,4,4.4,0,13146.74
C002813,East,Consumer,Referral,6,1,7.8,0,1420.57
C002814,North,Consumer,Referral,31,8,10.0,0,9759.48
C002815,North,Consumer,Partner,41,9,0.3,1,14623.69
C002816,South,Consumer,Referral,20,5,2.1,0,8019.68
C002817,South,Enterprise,Organic,28,15,0.0,1,94618.48
C002818,South,SMB,Paid Search,10,3,9.2,0,8093.87
C002819,South,Consumer,Social,8,6,14.9,0,7136.63
C002820,West,Consumer,Paid Search,4,1,16.6,0,971.52
C002821,South,Consumer,Paid Search,28,8,7.8,2,10273.29
C002822,East,Consumer,Referral,39,7,13.9,0,9305.4
C002823,North,Consumer,Paid Search,6,2,13.3,0,2608.31
C002824,West,Consumer,Partner,10,4,9.4,0,3938.05
