customer_id,experiment_group,aov,orders,tenure_months,customer_type,region,discount_pct,converted
C006595,Treatment,4603.94,8,43,Enterprise,South,1.9,0
C006596,Control,943.53,6,14,Consumer,South,6.3,1
C006597,Control,2069.09,2,11,Consumer,East,5.6,0
C006598,Control,829.28,7,24,Consumer,South,15.8,1
C006599,Control,636.13,6,19,Consumer,West,6.1,0
C006600,Control,978.17,5,12,Consumer,West,9.8,0
C006601,Control,1529.81,9,13,Enterprise,East,3.1,0
C006602,Control,1742.01,7,6,SMB,East,13.8,0
C006603,Control,4308.59,8,33,Enterprise,West,12.2,1
C006604,Control,2727.51,6,29,SMB,North,7.1,1
C006605,Treatment,611.54,6,2,Consumer,North,13.5,0
C006606,Control,1427.37,8,29,Enterprise,West,15.4,0
C006607,Treatment,2840.4,16,53,SMB,South,7.0,1
C006608,Control,1469.82,1,30,Consumer,East,14.1,0
C006609,Control,2828.04,4,11,SMB,South,9.0,0
C006610,Control,2363.02,10,21,Consumer,South,2.9,1
C006611,Treatment,2388.51,1,4,SMB,South,10.7,0
C006612,Control,1179.11,1,9,SMB,West,6.7,1
C006613,Treatment,944.76,3,29,Enterprise,North,3.2,0
C006614,Control,1064.04,3,8,SMB,North,10.0,0
C006615,Treatment,4792.37,2,15,Enterprise,South,10.8,1
C006616,Control,4209.72,6,16,Consumer,North,17.9,0
C006617,Control,701.99,10,28,Consumer,East,8.4,0
C006618,Treatment,1100.46,3,15,SMB,West,3.4,0
C006619,Control,2448.62,5,9,Consumer,East,7.0,0
C006620,Control,1421.87,6,21,Consumer,East,13.7,1
C006621,Treatment,2087.61,1,6,Consumer,South,17.6,0
C006622,Control,1011.29,7,40,Consumer,West,13.0,0
C006623,Control,1212.3,4,6,Consumer,West,10.9,0
C006624,Control,4657.37,9,30,SMB,West,7.1,1
C006625,Control,2131.17,2,24,SMB,South,6.7,0
C006626,Treatment,1709.12,7,30,Consumer,North,11.3,0
C006627,Treatment,2620.2,1,8,SMB,North,10.0,0
C006628,Treatment,3080.06,3,10,Consumer,South,2.0,0
C006629,Control,1792.05,6,11,Consumer,North,3.4,0
C006630,Treatment,2355.26,1,15,SMB,West,7.9,0
C006631,Treatment,1802.29,1,6,Enterprise,North,9.3,1
C006632,Control,2214.07,1,17,Consumer,South,6.2,0
C006633,Treatment,2544.43,5,17,SMB,West,10.6,1
C006634,Treatment,3117.12,10,29,SMB,West,10.2,0
C006635,Treatment,2537.8,10,16,Consumer,South,10.8,0
C006636,Control,2132.27,1,4,Consumer,South,13.0,0
C006637,Control,2109.61,2,5,SMB,West,4.1,0
C006638,Treatment,1025.31,6,9,Consumer,West,9.6,1
C006639,Treatment,1975.37,5,14,Consumer,East,9.9,0
C006640,Control,3244.51,6,45,Consumer,South,12.1,0
C006641,Control,1825.94,8,33,Consumer,East,9.0,0
C006642,Treatment,1257.08,7,13,Consumer,West,5.2,0
C006643,Control,1690.47,4,10,Consumer,North,8.7,0
C006644,Control,1250.41,7,17,Consumer,South,8.9,0
C006645,Treatment,1437.35,8,17,SMB,West,9.3,1
C006646,Control,1382.7,1,16,Consumer,East,15.5,1
C006647,Control,1398.71,1,6,Consumer,North,6.4,0
C006648,Control,1280.61,2,12,SMB,West,10.2,0
C006649,Treatment,1840.1,4,12,Consumer,East,0.7,0
C006650,Control,1980.05,5,20,Consumer,South,5.2,0
C006651,Treatment,1302.39,11,33,Consumer,South,6.7,0
C006652,Treatment,2082.8,2,12,Consumer,South,7.4,0
C006653,Treatment,1259.35,10,19,Consumer,West,13.6,1
C006654,Treatment,2854.84,6,1,SMB,North,13.6,1
C006655,Treatment,1747.2,8,19,Enterprise,West,0.1,0
C006656,Control,1327.51,7,2,Consumer,South,8.0,0
C006657,Treatment,1378.26,2,7,Consumer,West,13.5,0
C006658,Treatment,1923.14,1,10,SMB,West,10.1,0
C006659,Treatment,4598.18,2,20,SMB,West,8.4,0
C006660,Control,2100.9,5,17,Consumer,West,6.9,0
C006661,Control,2181.1,1,3,SMB,South,0.0,0
C006662,Treatment,3094.04,3,20,Enterprise,South,9.1,0
C006663,Control,3178.19,13,44,Consumer,South,1.3,0
C006664,Treatment,748.27,2,6,Consumer,East,8.0,0
C006665,Control,2863.76,1,11,SMB,South,14.7,0
C006666,Treatment,1366.54,1,14,Consumer,South,11.7,0
C006667,Treatment,965.51,7,13,Consumer,North,4.9,0
C006668,Control,2272.85,3,28,SMB,West,9.5,0
C006669,Control,1802.4,2,24,SMB,North,14.9,0
C006670,Treatment,3359.49,9,19,SMB,South,7.8,0
C006671,Control,1216.87,7,15,Consumer,East,11.0,0
C006672,Control,2494.56,11,24,Consumer,South,10.9,0
C006673,Treatment,2197.1,5,3,SMB,West,9.6,0
C006674,Control,1976.61,13,48,SMB,East,7.4,0
C006675,Treatment,1576.5,8,29,SMB,West,19.1,0
C006676,Control,2452.02,8,31,Consumer,South,15.9,0
C006677,Control,3378.12,16,57,SMB,North,9.5,0
C006678,Treatment,1904.58,5,29,SMB,East,7.6,0
C006679,Control,1893.24,2,7,Consumer,North,11.1,0
C006680,Control,1053.49,2,18,Consumer,West,17.9,0
C006681,Treatment,1678.75,8,28,Consumer,West,10.5,0
C006682,Treatment,1191.81,7,18,Consumer,South,13.9,0
C006683,Treatment,1387.0,7,19,Consumer,West,5.3,0
C006684,Treatment,2298.8,5,34,Consumer,South,11.3,0
C006685,Control,861.21,8,14,Consumer,South,16.1,0
C006686,Control,2450.04,7,39,Consumer,South,13.7,0
C006687,Treatment,1639.5,3,10,Consumer,East,15.0,0
C006688,Treatment,3200.0,8,19,SMB,West,8.2,0
C006689,Treatment,2528.08,2,4,Consumer,South,6.8,1
C006690,Control,2115.23,2,4,SMB,East,13.7,0
C006691,Control,3290.62,22,64,Consumer,South,5.9,0
C006692,Control,1267.79,6,18,SMB,South,15.8,0
C006693,Treatment,2451.19,4,14,SMB,East,13.6,0
C006694,Treatment,3489.31,5,20,SMB,West,17.8,0
C006695,Control,3373.9,5,24,SMB,East,6.9,0
C006696,Control,1615.43,3,7,Consumer,West,4.8,1
C006697,Control,2688.23,5,29,Consumer,North,12.2,0
C006698,Control,4701.8,1,12,SMB,South,10.3,0
C006699,Treatment,2135.71,13,62,Consumer,South,4.8,0
C006700,Treatment,2472.06,7,19,Consumer,West,12.7,0
C006701,Control,1808.69,5,2,Consumer,North,17.0,0
C006702,Treatment,1048.45,1,12,Consumer,North,17.1,1
C006703,Treatment,3293.32,6,19,Enterprise,West,8.7,0
C006704,Control,2591.0,2,5,SMB,South,3.4,0
C006705,Control,1160.72,14,22,Consumer,East,6.2,0
C006706,Control,1056.79,6,25,Consumer,West,4.9,0
C006707,Control,2859.98,1,15,SMB,South,5.6,0
C006708,Treatment,2008.07,4,2,SMB,South,10.1,0
C006709,Treatment,1681.29,14,50,Consumer,West,5.3,0
C006710,Control,657.7,2,4,Consumer,East,1.5,0
C006711,Control,2715.99,5,12,Enterprise,North,4.7,0
C006712,Treatment,1365.51,10,27,Consumer,West,15.7,0
C006713,Control,1014.96,10,23,Consumer,South,12.4,1
C006714,Treatment,1766.65,5,9,Consumer,West,4.3,0
C006715,Treatment,2120.17,1,9,SMB,East,11.4,0
C006716,Treatment,1150.28,1,18,Consumer,South,9.1,0
C006717,Treatment,914.14,1,7,Consumer,West,7.8,0
C006718,Treatment,1069.48,8,18,Consumer,North,7.7,0
C006719,Treatment,3391.32,9,29,Enterprise,West,15.1,0
C006720,Control,1911.93,1,11,Consumer,West,5.0,0
C006721,Control,567.79,1,15,Consumer,West,9.9,0
C006722,Control,1337.2,1,22,Consumer,North,6.9,0
C006723,Control,1905.05,10,38,Consumer,South,3.4,0
C006724,Control,11399.8,5,23,Enterprise,North,13.7,0
C006725,Control,1462.33,3,11,Consumer,South,14.8,1
C006726,Control,1434.31,8,32,Consumer,South,9.4,0
C006727,Control,2419.87,6,28,Consumer,East,13.1,0
C006728,Control,1094.73,6,31,Consumer,South,6.8,0
C006729,Treatment,760.18,8,13,Consumer,West,12.4,0
C006730,Treatment,4586.75,11,35,Enterprise,South,8.9,1
C006731,Treatment,1992.24,7,12,Consumer,South,5.7,0
C006732,Treatment,922.43,8,9,Consumer,East,8.5,1
C006733,Treatment,2521.3,12,36,Consumer,South,9.0,0
C006734,Treatment,2175.3,2,17,Enterprise,East,11.2,0
C006735,Control,1624.54,7,17,Enterprise,East,0.0,0
C006736,Treatment,3925.89,1,7,Enterprise,East,7.1,0
C006737,Control,932.96,1,8,Consumer,East,14.5,0
C006738,Treatment,2038.77,6,9,SMB,West,8.5,0
C006739,Treatment,3658.09,2,12,SMB,West,3.3,1
C006740,Control,2058.37,5,13,Consumer,North,13.6,0
C006741,Treatment,1436.74,7,4,SMB,South,11.6,0
C006742,Control,3842.47,7,27,SMB,West,5.5,0
C006743,Control,2377.69,11,49,SMB,North,3.0,0
C006744,Control,979.79,2,7,Consumer,South,12.2,0
C006745,Control,1371.93,4,16,Consumer,East,7.3,1
C006746,Control,1236.72,6,30,Consumer,North,0.0,0
C006747,Treatment,1332.74,8,34,Consumer,South,3.6,0
C006748,Treatment,1020.15,5,12,Consumer,West,7.3,0
C006749,Control,6525.4,7,32,SMB,North,17.1,0
C006750,Treatment,1905.18,2,6,Consumer,North,12.2,0
C006751,Control,614.65,2,1,Consumer,West,2.0,0
C006752,Control,1981.54,1,12,Consumer,West,5.8,0
C006753,Treatment,2875.1,11,52,Consumer,East,15.5,0
C006754,Treatment,1127.28,7,17,Consumer,South,3.8,0
C006755,Control,2446.5,11,64,SMB,North,12.2,0
C006756,Control,708.11,4,6,SMB,West,5.1,0
C006757,Treatment,1361.08,6,11,Consumer,South,7.3,0
C006758,Treatment,776.73,12,27,Consumer,West,0.9,0
C006759,Control,1832.83,10,36,Consumer,West,7.7,0
C006760,Control,3029.51,4,23,Consumer,North,7.6,0
C006761,Control,2533.65,4,12,SMB,East,7.3,0
C006762,Treatment,4493.51,13,63,Enterprise,West,17.9,0
C006763,Treatment,1685.6,4,15,Consumer,West,12.8,0
C006764,Treatment,3788.9,1,12,SMB,East,5.1,0
C006765,Control,2544.28,6,22,Consumer,North,4.6,0
C006766,Treatment,979.61,11,29,SMB,East,12.7,0
C006767,Treatment,1339.73,8,11,Consumer,East,4.0,1
C006768,Control,790.62,5,7,Consumer,East,6.9,0
C006769,Treatment,4104.77,5,31,SMB,South,13.6,0
C006770,Control,2042.01,3,1,SMB,West,7.1,0
C006771,Control,1800.77,3,8,Enterprise,South,5.9,1
C006772,Treatment,2857.05,2,7,Consumer,South,5.8,0
C006773,Control,3339.33,7,11,Enterprise,South,5.0,1
C006774,Treatment,7751.11,7,30,SMB,South,13.8,0
C006775,Treatment,1428.83,7,33,Consumer,South,9.8,0
C006776,Control,1457.54,6,16,Consumer,South,7.7,0
C006777,Control,1895.37,5,39,Enterprise,South,8.2,0
C006778,Treatment,1645.83,11,48,Consumer,North,12.2,0
C006779,Control,1194.65,8,14,Consumer,South,6.7,1
C006780,Treatment,2002.19,11,25,Consumer,North,9.0,0
C006781,Control,1130.88,1,9,Consumer,South,4.8,1
C006782,Control,1157.4,1,3,Consumer,South,16.0,1
C006783,Treatment,1332.14,3,16,Consumer,South,10.9,0
C006784,Control,1721.34,1,19,SMB,East,3.2,0
C006785,Treatment,2310.86,11,24,Consumer,South,6.4,0
C006786,Treatment,566.46,7,16,Consumer,East,6.1,0
C006787,Control,1685.84,1,4,Consumer,North,8.1,0
C006788,Treatment,1556.39,1,12,Consumer,South,17.2,0
C006789,Treatment,1485.07,9,35,Consumer,North,6.9,0
C006790,Treatment,1439.55,4,5,Consumer,South,8.1,0
C006791,Control,2789.2,11,16,Enterprise,East,5.6,0
C006792,Control,1999.82,2,11,Consumer,West,9.6,1
C006793,Treatment,1944.34,5,13,SMB,South,5.8,0
C006794,Treatment,3543.74,7,32,Consumer,South,5.5,0
C006795,Treatment,6251.56,12,55,SMB,South,6.7,0
C006796,Treatment,1941.11,9,10,SMB,West,9.3,0
C006797,Treatment,5436.16,11,6,Enterprise,North,8.1,0
C006798,Control,1030.33,5,8,SMB,North,8.7,1
C006799,Treatment,1581.64,1,8,Enterprise,North,12.7,0
C006800,Control,2980.8,8,17,SMB,West,3.3,0
C006801,Control,5878.96,8,31,Enterprise,West,9.6,0
C006802,Treatment,1022.96,5,13,Consumer,South,14.1,0
C006803,Control,1947.59,3,9,Consumer,North,13.9,0
C006804,Control,3083.51,6,32,Consumer,West,9.6,1
C006805,Treatment,1913.72,4,6,Enterprise,South,11.8,1
C006806,Treatment,1707.7,3,17,Enterprise,North,14.5,0
C006807,Treatment,3383.83,6,24,Enterprise,South,5.4,0
C006808,Treatment,1101.19,3,7,Consumer,South,7.2,0
C006809,Control,833.13,6,17,SMB,South,6.3,1
C006810,Treatment,2400.2,4,32,Consumer,East,7.9,0
C006811,Control,1752.49,5,12,SMB,East,5.1,0
C006812,Control,1368.3,5,24,Consumer,South,6.9,0
C006813,Control,1772.15,4,4,Consumer,North,11.3,0
C006814,Control,1344.36,10,9,Consumer,North,7.2,0
C006815,Treatment,2157.07,1,7,Consumer,West,9.6,0
C006816,Control,1859.65,4,14,Consumer,North,5.5,0
C006817,Treatment,1303.09,2,9,SMB,South,12.5,0
C006818,Control,3013.08,9,43,Consumer,North,2.0,0
C006819,Control,3481.4,2,21,SMB,South,7.9,0
C006820,Treatment,1405.64,3,7,Consumer,South,13.2,0
C006821,Treatment,3281.76,1,11,Consumer,South,7.5,1
C006822,Treatment,1571.48,9,12,Consumer,East,5.1,0
C006823,Control,2339.1,9,32,Consumer,South,14.0,0
C006824,Control,2023.33,2,23,SMB,West,5.6,0
C006825,Treatment,916.32,6,16,SMB,East,7.6,0
C006826,Treatment,3610.27,6,23,SMB,South,7.4,0
C006827,Control,2349.4,5,35,SMB,West,6.8,0
C006828,Treatment,1672.1,14,61,SMB,West,14.0,0
C006829,Treatment,3509.95,12,49,SMB,North,2.2,0
C006830,Treatment,1782.01,12,18,Consumer,East,5.9,1
C006831,Control,1410.84,1,13,Consumer,East,8.4,0
C006832,Treatment,1856.56,7,21,SMB,East,11.3,0
C006833,Control,1762.73,4,28,Consumer,North,3.8,0
C006834,Treatment,2135.62,2,10,Enterprise,North,11.8,0
C006835,Control,3011.38,2,19,Enterprise,South,10.8,0
C006836,Control,1308.84,10,21,Consumer,North,2.9,0
C006837,Control,2695.89,14,44,Enterprise,South,6.3,0
C006838,Treatment,1151.29,7,9,Consumer,West,7.8,1
C006839,Treatment,2853.49,1,4,SMB,South,14.0,0
C006840,Treatment,1618.51,1,4,SMB,South,14.7,0
C006841,Treatment,2614.91,8,32,SMB,South,12.4,0
C006842,Treatment,1101.75,15,39,Consumer,South,6.5,0
C006843,Treatment,1595.99,7,12,Consumer,West,10.1,0
C006844,Control,2263.65,14,28,Consumer,West,10.3,0
C006845,Treatment,2539.76,8,36,Consumer,South,3.7,1
C006846,Control,1262.6,6,22,Consumer,South,8.2,0
C006847,Control,2234.47,15,55,Consumer,North,15.8,0
C006848,Control,1130.41,4,15,Consumer,West,4.0,0
C006849,Control,2027.55,7,28,Consumer,South,10.4,0
C006850,Treatment,997.49,1,1,Consumer,South,9.1,0
C006851,Treatment,3549.92,8,47,Consumer,South,4.9,1
C006852,Control,4475.15,12,20,Enterprise,North,12.2,0
C006853,Treatment,2189.47,4,21,SMB,South,6.5,0
C006854,Control,1182.84,10,28,Consumer,West,14.4,0
C006855,Control,888.71,3,34,Consumer,North,19.4,0
C006856,Control,4278.76,5,17,Consumer,South,9.3,0
C006857,Control,2127.73,5,32,Consumer,South,17.2,0
C006858,Control,1836.75,4,14,SMB,South,9.6,0
C006859,Control,1483.32,12,40,Consumer,West,0.0,0
C006860,Control,979.64,6,29,Consumer,East,7.7,0
C006861,Control,1851.21,9,8,Consumer,West,8.7,0
C006862,Treatment,2083.59,4,7,SMB,West,16.9,0
C006863,Control,1280.51,9,34,Consumer,East,9.5,0
C006864,Control,2242.43,1,3,SMB,South,0.0,0
C006865,Treatment,3613.52,2,14,Enterprise,South,10.9,0
C006866,Control,3006.72,5,30,Enterprise,East,9.5,1
C006867,Treatment,2900.64,5,11,Consumer,East,8.2,0
C006868,Control,1225.12,3,20,Consumer,East,9.0,0
C006869,Treatment,831.74,3,11,Consumer,South,14.2,1
C006870,Treatment,2639.66,2,7,Enterprise,East,9.7,0
C006871,Treatment,2255.18,14,38,SMB,North,9.9,0
C006872,Treatment,2671.2,4,9,Enterprise,South,6.7,0
C006873,Control,1926.62,4,10,Consumer,South,3.3,0
C006874,Control,987.34,2,14,Consumer,South,9.9,0
C006875,Control,833.41,2,14,Consumer,South,6.5,0
C006876,Treatment,3539.8,1,15,Enterprise,West,9.7,0
C006877,Control,1918.36,9,37,Consumer,West,0.0,0
C006878,Control,3157.97,1,20,Consumer,South,9.5,1
C006879,Treatment,2310.61,6,12,Consumer,South,8.7,0
C006880,Control,1613.57,6,15,Consumer,North,9.3,0
C006881,Control,949.56,3,25,Consumer,North,10.1,0
C006882,Treatment,3185.8,1,2,Consumer,South,11.2,0
C006883,Control,1002.97,8,14,Enterprise,West,11.5,0
C006884,Treatment,1822.04,10,42,Consumer,West,8.2,0
C006885,Treatment,1392.68,1,17,SMB,South,13.2,0
C006886,Treatment,1545.76,9,19,Consumer,West,8.6,0
C006887,Control,1724.82,8,15,Consumer,South,2.9,0
C006888,Control,1191.25,13,37,Consumer,West,12.2,0
C006889,Treatment,1364.6,8,45,Consumer,South,8.1,0
C006890,Treatment,1021.25,11,1,Consumer,East,7.3,0
C006891,Treatment,2241.72,13,52,Consumer,South,15.6,0
C006892,Control,1667.61,2,6,Consumer,North,8.0,0
C006893,Control,2910.51,9,31,SMB,South,10.3,0
C006894,Control,1651.88,10,31,SMB,East,13.7,0
C006895,Control,1617.93,8,7,Enterprise,West,6.6,1
C006896,Control,3138.18,2,14,SMB,East,12.3,0
C006897,Treatment,823.51,5,20,Consumer,West,9.8,1
C006898,Control,2699.36,10,54,Consumer,North,14.9,0
C006899,Treatment,1965.71,1,20,Enterprise,West,6.5,0
C006900,Treatment,1764.2,7,22,Consumer,West,6.1,0
C006901,Control,3247.32,11,35,Consumer,South,10.3,0
C006902,Treatment,1585.56,1,11,Consumer,South,4.6,0
C006903,Treatment,1804.6,2,10,Consumer,North,14.6,0
C006904,Control,2360.36,5,28,SMB,North,7.7,1
C006905,Control,1692.75,9,23,Consumer,North,16.8,0
C006906,Treatment,1453.04,3,14,Consumer,East,4.5,0
C006907,Treatment,2751.79,2,34,SMB,West,13.7,0
C006908,Treatment,2171.62,11,46,SMB,North,7.9,1
C006909,Treatment,2547.14,7,34,Enterprise,West,6.3,0
C006910,Control,1328.55,1,13,SMB,West,11.0,0
C006911,Treatment,2428.17,5,19,Consumer,South,9.6,0
C006912,Treatment,3726.14,4,11,Consumer,West,11.5,0
C006913,Treatment,2972.98,9,42,Consumer,West,5.8,0
C006914,Treatment,2407.2,5,18,Consumer,South,2.0,0
C006915,Treatment,1716.7,1,5,Enterprise,West,11.9,1
C006916,Treatment,1143.12,4,27,SMB,South,6.0,0
C006917,Control,588.92,6,19,Consumer,North,9.2,0
C006918,Treatment,535.34,7,17,Consumer,South,11.8,0
C006919,Control,2077.61,1,5,Enterprise,East,9.7,0
C006920,Treatment,1026.05,9,11,Consumer,West,8.1,1
C006921,Treatment,1961.81,5,20,Consumer,South,6.5,0
C006922,Treatment,2380.86,5,30,Consumer,South,13.9,1
C006923,Control,1400.72,7,24,Consumer,South,12.5,0
C006924,Treatment,978.27,4,9,Consumer,West,14.2,0
C006925,Control,3306.99,4,12,SMB,North,4.0,0
C006926,Control,1590.21,3,9,Consumer,East,6.1,0
C006927,Control,1388.92,6,15,Consumer,East,7.3,0
C006928,Treatment,1911.17,12,30,Consumer,North,10.5,0
C006929,Control,1935.61,1,13,Consumer,West,16.6,0
C006930,Treatment,1206.31,2,15,Consumer,West,9.3,0
C006931,Control,2454.36,5,17,Consumer,South,7.1,0
C006932,Treatment,1684.39,5,6,Consumer,East,10.1,0
C006933,Treatment,3046.45,1,21,Consumer,West,2.9,0
C006934,Treatment,5608.54,6,19,Enterprise,North,0.0,0
C006935,Treatment,2230.93,10,20,Consumer,North,3.7,1
C006936,Treatment,2928.19,4,9,SMB,East,7.1,0
C006937,Treatment,3903.0,13,51,Enterprise,South,10.9,1
C006938,Treatment,2675.36,12,53,Consumer,East,14.0,0
C006939,Control,876.81,5,14,Consumer,South,15.0,0
C006940,Control,2019.21,4,3,Consumer,East,13.1,1
C006941,Treatment,1966.29,1,1,SMB,North,3.1,0
C006942,Control,929.79,1,8,Consumer,South,8.0,1
C006943,Treatment,2154.4,5,8,Consumer,South,15.4,0
C006944,Treatment,2792.88,5,15,Consumer,South,2.7,1
C006945,Control,1481.92,9,11,Consumer,West,9.0,1
C006946,Treatment,1295.47,1,12,Consumer,West,9.1,1
C006947,Treatment,1148.74,11,34,SMB,South,12.6,0
C006948,Treatment,1396.86,1,12,Consumer,East,0.0,0
C006949,Treatment,4130.83,11,42,Consumer,South,11.7,0
C006950,Treatment,1855.61,7,18,SMB,South,3.5,0
C006951,Treatment,1620.21,5,19,SMB,West,12.9,0
C006952,Treatment,3186.3,8,31,Consumer,South,3.3,1
C006953,Control,1198.41,8,34,SMB,West,9.5,0
C006954,Treatment,1871.43,6,24,SMB,North,0.2,0
C006955,Treatment,2347.2,1,18,Consumer,South,4.3,0
C006956,Control,1823.78,1,13,Consumer,East,11.1,0
C006957,Control,771.93,2,4,Consumer,West,5.9,1
C006958,Treatment,2362.05,8,32,Consumer,East,11.7,0
C006959,Control,2221.3,7,27,Consumer,West,10.4,0
C006960,Treatment,1461.1,1,12,SMB,West,8.3,0
C006961,Control,1819.47,7,12,SMB,East,0.0,1
C006962,Control,3713.36,9,35,SMB,South,9.7,0
C006963,Treatment,1696.37,3,1,SMB,South,12.1,0
C006964,Control,1226.04,5,18,Enterprise,East,11.3,0
C006965,Control,2512.67,2,16,SMB,East,5.2,0
C006966,Treatment,5655.83,3,32,Enterprise,South,10.0,0
C006967,Treatment,3600.34,7,26,Enterprise,South,8.1,1
C006968,Control,1139.47,1,7,Consumer,North,9.6,0
C006969,Treatment,2530.13,2,11,Enterprise,North,14.4,1
C006970,Treatment,1665.96,4,2,Enterprise,South,10.2,0
C006971,Treatment,706.42,5,19,Consumer,West,6.6,0
C006972,Control,1904.18,6,12,Consumer,West,11.4,0
C006973,Control,1914.86,1,6,Consumer,West,9.4,1
C006974,Treatment,1846.4,2,8,Consumer,East,13.4,0
C006975,Treatment,2324.31,10,47,Consumer,South,4.0,1
C006976,Control,2469.83,1,13,Consumer,East,3.7,0
C006977,Treatment,2209.78,4,22,SMB,West,7.9,0
C006978,Control,1274.75,6,3,Consumer,East,1.2,1
C006979,Treatment,491.17,5,30,Consumer,South,7.0,1
C006980,Treatment,1806.14,7,23,SMB,East,9.8,0
C006981,Treatment,1306.95,5,31,Enterprise,North,13.9,0
C006982,Treatment,2676.94,1,6,Consumer,South,7.3,0
C006983,Control,2038.29,13,53,Consumer,North,12.8,0
C006984,Treatment,3504.76,5,37,Consumer,South,9.9,0
C006985,Control,774.48,5,5,Consumer,West,8.3,0
C006986,Treatment,1521.99,6,11,Consumer,North,4.5,0
C006987,Treatment,1406.92,8,23,Consumer,North,6.3,0
C006988,Control,654.06,1,6,SMB,West,6.5,0
C006989,Control,3182.39,11,45,Consumer,West,7.5,0
C006990,Control,3598.28,13,29,SMB,South,6.5,0
C006991,Control,1655.4,1,12,Consumer,South,12.7,1
C006992,Control,3988.99,12,26,Enterprise,South,8.3,0
C006993,Treatment,948.82,1,12,Consumer,East,16.3,1
C006994,Treatment,1185.66,13,47,Consumer,West,4.9,1
C006995,Treatment,1148.44,1,19,Consumer,North,12.5,0
C006996,Treatment,1139.88,6,22,Consumer,West,3.8,0
C006997,Treatment,2012.52,6,8,Enterprise,East,7.8,0
C006998,Control,1462.85,1,14,Consumer,East,7.8,0
C006999,Treatment,1675.39,15,35,Consumer,North,8.0,0
C007000,Treatment,3835.06,1,14,SMB,West,13.7,0
C007001,Treatment,759.93,4,7,Consumer,South,9.3,0
C007002,Treatment,2531.48,1,5,SMB,South,16.4,0
C007003,Treatment,1215.88,9,21,Consumer,South,14.6,1
C007004,Treatment,1668.2,7,4,SMB,South,8.5,0
C007005,Treatment,3587.37,1,4,SMB,North,13.3,0
C007006,Control,1035.35,7,2,Consumer,North,3.5,0
C007007,Treatment,1349.75,6,21,Consumer,South,8.6,0
C007008,Control,1432.97,1,2,SMB,South,8.2,0
C007009,Control,1657.89,2,19,SMB,East,10.8,1
C007010,Treatment,1432.57,3,17,Consumer,East,11.6,0
C007011,Control,1213.0,6,11,Consumer,East,5.1,0
C007012,Treatment,722.91,3,17,Consumer,North,10.7,0
C007013,Control,1500.36,9,25,SMB,South,14.5,0
C007014,Treatment,2678.03,9,41,Consumer,East,12.0,0
C007015,Control,1917.54,9,15,Consumer,East,10.6,0
C007016,Treatment,1864.83,3,20,Consumer,South,12.7,0
C007017,Control,1087.61,1,7,Consumer,West,0.0,0
C007018,Control,2018.34,1,19,SMB,West,0.9,0
C007019,Control,967.16,6,15,Consumer,West,16.0,1
C007020,Treatment,2512.16,6,23,Consumer,East,11.6,0
C007021,Treatment,4008.65,3,7,Enterprise,South,10.1,1
C007022,Treatment,2209.55,15,55,Consumer,West,9.4,0
C007023,Control,1393.45,1,13,SMB,West,8.7,0
C007024,Control,2310.27,4,21,SMB,West,10.7,0
C007025,Control,2026.88,1,1,SMB,West,10.1,0
C007026,Treatment,1560.56,5,17,Consumer,West,7.2,0
C007027,Treatment,1018.99,3,21,Consumer,East,9.9,0
C007028,Control,2803.65,7,33,Consumer,South,9.8,0
C007029,Treatment,2319.75,4,23,Consumer,South,6.3,1
C007030,Treatment,1148.96,6,44,Consumer,East,13.6,0
C007031,Control,1763.67,7,35,Consumer,West,6.3,0
C007032,Control,973.77,4,5,Consumer,South,5.8,0
