age,tenure_months,orders_last_6m,monthly_spend,support_tickets,late_payments,discount_pct,churn
25,16,9,6225.193637528608,2,0,14.693806396303408,0
67,38,9,3639.3431270682163,0,1,27.263621020232083,0
33,27,13,3542.4276287886773,3,0,19.517694596431735,0
61,71,6,3589.307520777275,2,0,10.113508784013023,0
25,31,7,5978.787470974681,1,1,8.814016964122061,0
33,3,4,7204.730974944678,1,1,15.354471436262981,0
34,9,7,1229.5290295724812,3,1,21.30509397657795,0
34,6,5,5310.491616421401,1,1,3.8935835248335593,0
56,28,4,3042.106966102029,3,1,0.9784652588257661,0
70,23,6,3443.5199255621797,0,0,8.408386670073783,0
69,61,3,3623.2382970341614,1,0,0.0,0
60,64,3,5287.245280758316,3,0,5.8041495498038955,0
29,10,6,1087.3697823885045,1,0,29.958838634728764,0
72,68,7,1061.9325537854043,3,0,19.057247738848496,0
48,42,12,3638.385329081694,3,0,20.344685676862817,1
49,22,9,869.9340549833041,1,0,15.03962390228088,0
57,29,10,3835.931016432654,1,0,9.044843645433847,0
61,32,3,5306.318068126524,2,2,11.472124747623576,0
72,13,14,4274.261242682693,1,0,0.4813508449797599,0
51,62,4,4196.665887052687,2,0,21.937157154867897,0
52,1,12,2005.5570227118121,1,2,12.82332255434401,0
60,5,9,6475.208066634121,3,0,9.458761857000443,0
32,20,10,5828.59820204073,1,1,10.062149158468229,0
35,11,11,5897.59010924697,1,0,26.00606767689534,0
53,5,9,4559.3074962691335,4,0,3.349467820960614,0
21,28,9,1735.6781087718061,2,1,17.103740792704905,0
36,27,5,1181.9423546434646,4,0,10.409823123934515,0
58,9,10,5663.607985358098,3,3,19.15584628472561,0
73,58,9,2629.5005033884545,3,0,10.700973320472155,0
47,63,14,976.8594129608923,2,2,7.642834536028714,0
40,52,7,300.0,3,3,23.03597289544213,0
43,38,11,5423.268128152972,0,1,8.99622972241377,0
57,68,4,5516.557016306945,0,1,21.05998506951127,0
49,25,8,7504.597344916854,7,0,19.23252675288011,0
19,31,10,3894.2241813595974,0,0,25.937588098162458,0
48,2,12,3683.9327232906217,3,0,10.005178489627543,0
40,51,7,300.0,1,1,14.521555363541319,0
57,7,7,5415.047745643855,4,1,1.9269172981259626,0
67,48,3,3156.4323641387814,2,0,10.11504418320367,0
72,56,13,3427.462046340813,3,2,9.110544102740594,0
52,16,7,2034.6800123510616,1,1,0.8653858862554547,0
38,44,7,3350.417484869491,1,1,11.142339637456523,0
43,22,13,4090.0291608293774,1,1,7.1445831643655335,0
28,29,10,2869.801161875658,2,1,14.068141492426681,0
71,38,4,950.161671490006,0,0,18.729068902667862,0
66,18,17,4985.835965914357,5,3,19.395278890322807,0
66,57,10,4347.504264420254,0,1,16.29782937657842,0
36,29,9,2991.9483858314015,3,4,18.1953950376082,0
36,33,11,6047.6026385663245,2,0,15.850138659213938,0
66,58,7,3062.6768896740905,2,0,0.8969660468718121,0
49,17,7,3860.010606406364,3,1,14.573331718011653,0
58,33,5,300.0,1,2,15.961840304745357,0
45,71,11,2028.8282812770733,0,0,14.539269867386476,0
43,29,9,4240.189431624034,3,0,22.858390476316384,0
54,9,6,2996.591771420439,2,0,12.811727074497734,0
64,21,2,4562.770128559011,0,0,17.964893595333034,0
37,68,7,300.0,2,0,22.14719519713462,0
64,54,9,4639.475928164333,2,1,11.372693800571477,0
31,58,7,3217.705149628248,0,1,25.62876373780641,0
40,19,8,5982.426440983874,1,0,14.798063181428146,0
70,60,4,3283.6355177900614,1,1,10.870251080634365,0
72,28,7,4584.768359911666,2,0,14.081736785098629,0
70,57,7,4555.882124508542,2,1,11.074357314589665,0
36,63,7,5212.09330875001,2,0,17.429757579793666,0
66,15,9,4087.0449734385384,1,1,22.504093839334583,0
71,67,3,3532.777034424352,0,1,22.495222348809904,0
73,45,3,3157.3109834343363,1,0,1.2247675797362803,0
19,52,9,5424.201933515908,0,1,25.306389604923297,0
60,54,8,2951.0057458947813,1,1,20.183083425237825,0
74,12,10,2483.2720376056377,2,3,9.20590695148826,0
61,53,7,4859.298150052269,0,1,3.775981784897235,0
31,16,5,5548.697580946519,2,1,7.189995768136499,0
61,20,6,6316.136765711473,0,0,21.67772535978444,0
23,9,1,6495.415469844727,3,1,23.821993761998893,0
45,13,8,3842.969177721332,0,1,20.61453478554727,0
53,70,4,4682.483689654497,3,2,18.761376867390787,0
44,24,4,7328.409033435095,3,1,19.094146313154233,0
57,28,13,5368.964652989328,1,0,0.29404424931308526,0
31,35,8,6433.668841320028,1,2,11.936728299908435,0
52,51,11,5262.775100232943,1,1,23.13490908197509,0
54,41,4,2131.0795823824474,0,0,22.26959673356012,0
54,39,14,3097.111198954376,3,0,31.514323888843734,0
34,60,6,634.05534642579,1,1,16.171383583808574,0
35,36,8,3109.3317296480654,1,1,17.28860411786156,0
32,55,11,2482.177516390667,1,0,26.51940822033874,0
44,65,7,2324.251271655528,0,0,15.488910037400188,0
51,49,8,3109.095693989765,2,1,17.966277608505436,0
38,3,6,1979.5548996130808,0,0,16.055480415721473,0
41,19,9,1375.7942915050235,3,0,6.304908253285481,0
34,44,4,5339.816160621894,0,0,15.351535008149483,0
30,35,7,2427.6907900605024,1,0,20.120533839388514,0
55,21,8,3036.1748049513035,1,0,13.478138003003004,0
64,24,12,5725.176058756391,2,1,16.070588401129513,0
34,6,8,2139.2040556709126,2,0,26.659258640964268,0
67,17,10,4888.563664614685,2,2,4.606058736436612,0
50,56,9,1231.386164618194,0,0,19.843434907484742,0
27,1,11,3733.2791203681236,4,2,21.458568030733375,0
38,60,7,4659.77395210931,0,0,4.794642611598796,0
18,25,8,2435.0240670415146,0,0,24.13764107477901,0
20,58,7,5374.72499765084,2,1,39.0052616585604,0
37,19,8,4441.539780646587,0,0,25.429734051163777,0
43,59,10,4140.725515812159,2,1,29.480164519412444,0
63,41,11,5509.753544285886,0,1,4.987656278456134,0
25,61,8,5041.35222028189,1,2,21.260776174745057,0
65,5,10,3477.018297627851,3,0,17.956582913596968,0
31,57,8,790.8454850233493,4,0,11.503552837084332,0
25,20,11,6962.359734012879,0,1,30.938645223652387,0
57,26,6,2572.01702619886,0,0,11.363861438800697,0
62,4,11,300.0,2,0,7.491093231025333,0
52,68,5,6487.055706071302,1,0,17.214045287574656,0
24,46,4,4619.070379164682,2,1,8.70741560213147,0
24,70,7,3570.3957407921775,4,0,26.978851836314156,0
40,41,8,3400.6134459559285,4,3,0.0,0
43,12,8,5120.200294384649,1,2,12.238194447957065,0
74,24,11,7520.705687714857,2,1,0.0,0
34,32,5,2823.432893664863,5,0,18.10107367835724,1
28,11,9,2044.2717177967818,5,1,23.885622349256657,0
71,67,9,3106.409612540454,0,0,19.054639967574634,0
26,69,11,1026.994510060169,0,0,24.00477730634777,0
19,41,9,3249.1153351213134,3,1,4.803479192959438,0
42,42,11,5764.32124934358,1,0,15.846737582570928,0
40,50,6,3844.4125385265143,4,1,14.869675768778416,0
53,49,10,4312.043431023133,1,1,13.283960705604311,0
68,5,5,5327.993267632363,2,2,8.050342751677466,0
71,38,10,3003.190024936503,6,0,19.771646856009333,1
34,56,8,1439.9717509350571,1,0,3.7769548847834535,0
73,58,7,3184.895981805983,2,0,14.921124601943845,0
54,43,8,3263.716095421545,2,0,16.18266723998583,0
21,64,9,4973.132058593832,1,1,11.907406264515057,0
71,42,5,4864.536673699649,0,0,3.7478217638573152,0
25,28,7,300.0,2,0,17.536188887445476,0
51,32,3,692.2324282445402,1,0,18.700567940511085,0
63,49,6,5576.13062541528,4,0,11.16435103387938,0
32,63,12,1391.3322721967447,0,0,15.658190725791972,0
33,17,4,5355.256963799137,3,0,8.082929376748254,0
45,21,14,300.0,0,1,26.910797197127394,0
68,47,6,6731.31831457331,3,0,32.9979707870994,0
30,55,4,3617.1785087470316,1,1,17.968044323559997,0
55,29,4,5593.818247309102,6,4,20.9050879023821,1
43,46,6,3831.8787155159657,1,1,28.440990042973368,0
24,1,9,6268.942939749262,1,1,17.810039042822353,0
58,21,6,6186.550831889703,1,0,26.242963523205987,0
65,68,5,3320.072707050356,1,2,5.073189175105982,0
50,41,9,878.9574041911483,3,0,0.0,0
28,62,3,434.48744115560476,2,2,20.78660763762719,0
26,16,11,1813.0673302399607,0,1,22.95323100344821,0
42,21,10,1920.7841035890456,0,0,11.18308986652222,0
46,70,5,6280.711982381088,1,1,8.198311405881181,0
49,71,2,2566.3938393482463,1,0,16.23034022841663,0
31,63,5,4183.558304375458,2,0,11.502340540294757,0
46,23,6,832.0956600305435,1,2,26.877360320895328,0
34,57,9,2943.233368156051,0,2,0.26305312011550086,0
57,33,11,3597.2240436430843,0,0,13.215179887572885,0
63,60,12,3474.152103589624,0,0,14.017311616996544,0
55,61,6,1186.331035796854,7,1,8.190315245292641,0
18,31,9,4718.016740851589,0,0,18.91917756119341,0
74,22,3,4996.860759450726,2,1,14.032762808527739,0
19,70,3,3015.674003812616,2,2,26.58323718125852,0
74,32,8,300.0,0,2,31.043665086366925,0
19,31,9,4642.335554927224,3,0,0.0,0
47,48,10,4027.9586680695693,2,0,20.186910861312793,0
24,67,8,5979.938953920193,4,1,8.207104837782307,0
23,10,8,1600.6873999740133,3,1,29.27168868807555,1
56,70,16,6687.455308036786,0,0,17.187228606536454,0
59,30,10,2565.542051293848,2,1,6.070993633922551,0
24,2,3,7544.922913056959,4,1,9.339974110372607,0
73,22,7,2202.9277970138974,0,2,5.940128190891118,0
36,33,8,4241.336771838755,2,1,18.208660529675825,0
36,49,9,325.25579106619807,0,1,1.9505644249536367,0
34,41,6,3083.7196115149736,1,2,11.918399448943733,0
44,10,7,3179.1262246375063,1,3,1.207461155271055,0
28,35,6,4235.888816826801,0,0,22.079953492464103,0
42,17,9,2854.0763553066554,0,1,12.929869717806975,0
29,20,9,3173.5331680688305,3,2,18.244879010499798,0
20,51,10,5529.771279343334,2,0,14.39347746233775,0
39,58,6,2278.3522517244105,5,0,1.3054298365413572,0
56,12,8,2733.7452148918446,2,0,11.181240501320094,0
61,43,8,4240.785248426237,2,0,15.585212524295383,0
38,30,8,3658.315918163059,2,0,8.912153939856111,0
36,24,7,3229.895447238609,2,1,3.741003697725926,0
62,51,8,3616.7407962742054,1,0,32.830380019723876,0
56,18,8,1061.0900244999398,1,2,5.104279301336881,0
65,55,6,7022.231946134008,2,0,8.55900487561606,0
69,29,6,2545.0404625595934,0,1,15.628144052600693,0
64,7,6,1852.2224990439083,2,1,12.555887277033259,0
71,57,12,3904.142747447283,2,1,18.50690090182427,0
41,61,8,1399.818584253927,0,1,9.008625518341944,0
40,40,12,2799.739011640191,3,3,12.73494369904811,0
36,52,7,5700.361560160369,1,0,19.671771758781148,0
31,11,11,3542.9471591707756,1,2,16.65307053384873,0
60,25,14,2159.6284288485294,1,1,24.554214921647525,0
58,25,8,1395.89303804884,2,1,15.84603438471655,0
63,55,11,4108.593397380355,0,0,12.749518555112012,0
27,25,9,1855.0666254238577,0,0,24.216404433589034,0
46,52,6,1781.987338909708,1,0,9.550684947224198,0
30,22,11,4102.428983299669,2,2,13.372173084937263,0
68,43,6,5028.81312120064,0,0,13.571394385506164,0
33,15,9,2170.280096450474,2,0,20.304032337286632,0
26,40,12,725.3593954249,0,0,22.633677332977317,0
50,6,7,2825.422558852832,0,0,14.08754520470325,0
68,53,9,4599.319648994348,1,2,13.461850344125727,1
70,3,9,4099.735667444808,0,1,13.713907470993226,0
23,71,11,2242.8325927414535,1,1,16.813863808536965,0
36,60,7,4162.306763042882,1,2,18.574616047621397,0
26,42,6,2234.445419240488,0,2,21.346575040640523,0
35,65,8,1523.363975209103,2,0,1.7832927243276675,0
48,58,13,6103.5399692978235,1,0,10.26334119214291,0
33,11,13,5604.931141352222,2,0,23.517108758061152,0
21,53,12,1835.0648341527888,2,0,5.455709871793722,0
47,27,12,4413.534900447028,1,1,4.4544007416154585,1
21,61,6,1043.8918355182182,0,0,18.721960009995012,0
30,62,7,6102.979548950774,1,0,2.6498245274405186,0
18,68,4,4654.634363980576,1,1,20.367382515256487,0
22,33,5,3882.1207207088723,2,0,22.628167571904118,0
42,14,10,1068.5154268097976,1,1,26.66062611339602,1
66,9,4,5449.332904584501,3,4,18.128607298658483,0
62,12,7,4092.3090680931195,2,1,17.72692343653771,0
23,71,10,4428.678534629309,3,0,0.0,0
19,42,10,5614.755380780853,1,1,10.843090197352378,0
37,25,9,4578.797906713762,2,0,25.752179255185247,0
55,32,5,1256.2975689387285,4,1,5.728206043522075,0
60,13,6,5531.926671510869,0,0,9.27450776769799,0
64,41,4,2107.0868397951062,1,2,19.1029009202651,0
37,31,8,2934.98228242039,2,1,21.149347048368405,0
27,57,4,2878.783248383627,0,0,19.74803613902857,0
19,2,13,1098.3847297247676,1,0,20.862666620376835,0
26,67,7,2095.4849221099066,2,1,24.367681070389317,0
21,5,7,1519.5232417531358,1,3,21.954311738569093,0
67,30,4,1611.5447257827168,0,0,25.069448767690346,0
33,25,6,3293.7121405866574,0,0,13.378053376639444,0
64,51,7,4933.421522165572,2,2,10.418380982444468,0
49,47,7,6883.570823924811,0,0,28.71768098755089,0
48,14,11,4501.042543954892,1,3,16.28873549991729,0
43,35,8,6531.584667851117,2,1,18.7698018478339,0
64,38,5,1362.5752178878092,0,1,12.105847103220437,0
20,33,6,6674.149149258847,2,1,3.3461732592859903,0
23,2,6,2930.560770725434,1,0,23.45992936098438,0
42,13,6,7499.693969691469,2,0,21.914871552737477,0
40,36,4,1755.1692036420957,0,0,21.1227644520378,0
49,19,4,5427.8855076006885,4,0,4.367961176457943,0
60,39,6,1340.1262043950796,0,1,16.117136042355295,0
51,12,9,1464.0199205059598,0,0,23.275347786033205,0
32,53,6,7518.4649129726995,3,0,5.710283260342608,0
36,14,12,1959.3993295215494,1,1,7.382417298089124,0
60,47,9,3947.167775179847,4,0,17.466647502288637,0
29,60,8,1389.1721013138408,3,0,6.191995374028849,0
46,26,8,3562.1650970131527,0,2,0.0,0
48,10,9,7157.187279505374,1,0,11.115094634621524,0
60,1,8,4009.4456774841806,0,1,8.571600179768588,0
58,26,7,2539.634721493924,1,1,19.433462770196492,0
44,9,8,2790.5409838458163,0,1,22.563860448161,0
35,63,7,3280.6211020989995,0,0,9.366980420305666,0
38,70,9,3585.320048869957,1,0,34.83804907143056,0
41,70,13,4225.784694345815,0,0,17.7359390550402,0
30,66,10,4935.64445671901,0,0,8.944269850834473,0
53,42,9,2370.323838531491,1,0,20.09126942909341,0
29,24,7,4580.068453108786,2,0,18.51517033558589,0
54,32,9,483.160495964888,1,0,19.27606641692813,0
60,19,3,3856.1720308624276,1,3,28.207046710115254,0
72,60,8,2149.6804166179963,1,2,6.5430906452748445,1
24,31,6,3195.2181548624917,0,1,20.529793132780235,1
61,28,10,4429.029896300321,1,0,15.65538590254463,0
22,49,6,5976.835163581265,0,0,0.3062300417023316,0
37,27,3,3004.8327221559257,0,0,2.373948797811499,0
28,26,4,4132.548306602575,1,1,24.77021188475402,0
27,17,13,3859.5783579983413,5,0,21.846759332680826,0
27,5,8,305.5631922587095,4,0,28.03659504951515,0
20,3,11,3976.161738560854,0,1,17.268041200532377,0
64,29,8,7172.095544741741,1,1,0.0,0
21,71,4,5208.083227858225,2,1,12.909484679893422,0
40,19,5,2788.70191622404,2,0,13.278486761700144,0
57,46,8,2756.1201731008223,4,0,14.285950467451983,0
74,24,6,2483.89493257949,3,1,6.5418894056005055,0
66,22,8,4673.14744766651,0,0,26.440652148517216,0
25,12,5,3625.872956027118,0,0,7.751665554599978,0
74,41,7,858.428592553978,2,1,15.268218492741402,0
55,47,11,4733.265678154459,2,0,8.548962726472485,0
28,25,9,4510.815138675958,2,2,20.66491853553345,0
43,38,7,3510.994660277919,3,1,4.286966306944631,0
70,34,7,3892.7005537494774,0,0,3.7189259092525386,0
40,20,11,1985.7625989862574,2,0,23.38843792007601,0
28,50,9,6218.283582710875,1,0,18.746635072508163,0
67,40,6,882.2467289760621,1,2,29.180708398229598,0
72,5,10,3412.9498905133346,2,2,16.900758725036567,0
73,35,8,3538.8072408818466,1,0,17.281440302108127,0
72,28,4,2813.52426737818,4,0,7.253801633883784,0
67,57,15,3619.5155544550407,2,2,24.99817858058963,0
43,22,10,1719.6532898201312,0,2,23.22831126777126,0
28,68,7,2492.4576258936822,0,0,23.42372726648999,0
53,44,7,1756.2652212511996,3,0,17.708974165574674,0
30,10,6,3176.5638178054496,0,0,10.968694904668693,0
44,29,9,6056.188060281311,3,2,15.40023669739965,0
55,63,7,4443.386711346163,0,1,17.259083913197518,0
71,19,4,1221.5100518309355,1,0,13.95855609268612,0
34,51,10,3040.4882731470225,2,0,12.716861302914701,0
32,56,6,3450.0747484164485,2,0,21.718148075395273,0
59,50,11,2305.3522677645005,2,0,24.123140336613865,0
18,7,8,2681.7887754813846,1,1,7.7994567425975765,0
50,27,6,5827.806629615031,2,2,16.93178645145414,0
60,25,11,448.9341437977846,2,1,28.631153484333158,0
49,25,9,4263.458483955481,0,1,9.567569193632787,0
39,63,5,300.0,2,0,13.035021316637861,0
65,1,10,4030.2478223902162,0,1,8.95404317186189,0
39,39,14,1948.6240382327292,2,5,14.59656240755242,0
58,70,9,4656.311395394788,1,0,17.83375609459553,0
44,63,7,7034.835320089133,0,0,16.210517012646864,0
19,44,2,3403.2518946614027,5,2,22.378810912683885,0
48,71,10,5902.010555615418,2,0,16.19694392410274,0
20,29,7,4746.475389034078,0,0,18.54513406138761,0
71,44,6,4327.7985293893,4,0,11.68915027122811,0
52,39,15,1613.3045451727025,1,0,6.201879500188383,0
39,4,6,5498.188047825578,1,2,30.741948883871554,0
45,3,2,4267.640288849824,1,0,20.754627231677688,0
53,64,8,1625.8287121586059,0,1,9.27428280954579,0
32,13,6,1846.4119219343647,3,0,15.273251550106277,0
34,26,6,2501.619509872717,1,1,20.865393813157695,0
41,45,7,1938.7638446363824,3,1,12.5415591733449,0
32,41,6,3248.7043163503395,2,0,15.333630346088908,0
61,37,11,4536.854455447792,2,0,19.669559522742905,0
23,70,6,3097.150336847796,1,0,18.525565468454072,0
65,56,5,3892.144981510635,0,0,2.6589368228066466,0
37,67,5,1261.212990099517,0,0,15.070537853696596,0
49,47,11,5376.289025262297,2,0,1.4430796799486032,0
26,70,9,5084.117930899883,1,0,17.587466010327564,0
39,43,6,7273.449666855522,2,0,17.61178173839889,0
61,39,10,1629.139304072785,3,1,15.985212310170729,0
33,58,9,1423.0684315956692,1,3,20.28714773876934,0
25,62,5,1128.1243759307513,2,0,0.34033253506609995,0
47,5,7,5711.07788424531,2,0,12.233419283822972,0
27,65,9,975.182723204427,0,1,10.071185531189563,1
35,50,11,2705.219649596207,0,0,11.385438453033316,0
43,64,11,659.3964479617193,1,2,8.559085938772284,0
50,51,6,3637.9846852538076,0,2,10.518038695067057,0
54,66,8,3899.670163591129,2,1,4.6796908095668925,0
56,20,7,4335.843303058515,2,1,14.39069297835115,0
66,14,5,3324.0179089371745,0,0,17.15201479644103,0
21,14,6,1441.0636416897305,0,0,21.624840163050237,0
38,18,4,4414.660989874689,3,1,12.946479830752162,0
18,16,5,3611.1758028302806,1,1,21.077176183202322,0
18,32,8,3587.4620663825613,2,0,13.388410560104516,0
30,15,7,1914.542932867523,1,0,24.628291676445727,0
52,12,8,4222.068036284774,0,1,17.81789082454176,0
68,38,7,4997.870511388415,1,1,11.802814410142688,0
62,57,7,1995.804084498461,1,1,23.850385145597976,0
54,10,5,1073.0238536281058,2,0,9.706398592745318,0
62,37,3,4845.824129305292,1,0,18.541012936094265,0
27,47,5,300.0,2,0,8.5562575377709,0
65,51,4,1692.494707429071,1,1,23.413077711761275,0
68,8,4,2126.034301178577,1,0,28.596023024207437,0
23,53,7,1958.3747648585488,3,2,0.08790585934237427,0
44,2,8,4820.577074816535,0,0,13.815104813623533,0
65,17,10,5579.065783547592,1,1,31.46330954090716,0
45,23,12,5304.690371323746,2,0,8.141467464982775,0
65,61,8,1813.4415308562652,3,1,12.405434925051754,0
71,14,8,6184.502500041457,1,2,15.982322535505395,0
45,56,14,1188.4930604679566,1,0,11.375435672843105,0
21,71,6,3940.79928064953,2,0,27.853624535128482,0
37,69,7,3834.0335524075826,0,1,25.42416769685572,0
30,22,10,6227.66169334251,1,0,3.047234926743009,0
45,7,7,4406.301997427341,3,0,12.55746286709255,0
51,16,10,6541.475601589644,1,0,28.96474297648155,0
44,55,8,1934.2111283784295,3,1,9.482481908182944,0
29,14,3,5040.963793642577,5,0,16.7241547933923,0
35,46,9,5550.8183602986,1,1,4.971873383839256,0
56,27,12,4481.167907213177,2,1,21.411710053132076,0
19,55,12,2019.2351810106466,2,0,18.468136337449465,0
30,44,2,3010.9933957414314,1,1,8.96348974088323,0
68,42,5,4634.176094373185,2,0,21.299634493208625,0
23,56,9,4889.220743004236,2,0,6.7965193129115065,0
41,68,5,1779.6204082474349,0,1,24.09440347550889,0
29,26,11,1456.0896656196114,1,0,24.01980076888399,0
23,38,11,5791.575504776378,3,2,20.737147816319936,0
42,45,8,5281.163195438809,1,1,16.626146861716414,0
47,59,10,5811.420660815513,1,1,8.599142896806105,0
28,35,12,6806.557891973418,3,0,6.410166254432172,0
22,27,6,3788.855073063701,1,0,21.795810819239367,0
25,61,6,712.4523625629031,0,2,0.0,0
55,68,8,6120.646228880215,1,0,7.526397760253822,0
67,41,5,3260.409395888221,3,0,17.827260969463183,0
28,8,14,6611.766992952858,3,0,10.129735718773087,0
36,21,7,2020.4621315185336,0,1,28.085034709320176,0
37,33,11,5254.557533170941,1,0,7.822897958840331,0
38,50,10,1622.310501096944,2,2,8.652098703693625,0
31,48,4,6191.853519349764,1,0,10.18921289296972,0
21,59,4,731.7685923793056,3,2,5.786214905201954,0
47,3,13,3633.1429302394,1,1,24.115503057302547,0
38,34,9,3311.644522052572,1,1,0.7411179358636524,0
37,50,7,2343.3545945114947,0,0,15.291508658342535,0
33,71,7,3482.3412049626095,2,0,27.60122821928988,0
70,11,5,2166.8004662936473,1,1,20.5534009527964,0
52,63,9,2972.9244949282247,2,1,16.454265622901662,0
41,1,6,3765.9223400699357,1,0,9.435144798679488,0
29,14,11,1962.926393604851,1,0,12.355747356561283,0
63,61,7,3311.6637700550014,1,0,19.772056310672532,0
68,56,12,4789.6948864531805,1,2,30.32838733824534,0
19,70,3,1895.6303038862773,3,2,12.207585399680633,0
70,43,10,3666.1481875691284,3,1,0.0,0
57,44,4,1540.463637626082,2,1,24.54919308723654,0
23,38,10,6431.371178281861,2,1,15.732331588115128,0
60,37,9,4241.176583939057,0,0,16.165088371789643,0
24,37,5,1102.2430384629592,0,1,10.442839673850242,0
